,Unnamed: 0,Date,Adj Close,% change
0,0,2022-01-03,10.029999732971191,0.0
1,1,2022-01-04,10.029999732971191,0.0
2,2,2022-01-05,10.029999732971191,0.0
3,3,2022-01-06,10.029999732971191,0.0
4,4,2022-01-07,10.029999732971191,0.0
5,5,2022-01-10,10.029999732971191,0.0
6,6,2022-01-11,10.029999732971191,0.0
7,7,2022-01-12,10.0,-0.0029910003758598647
8,8,2022-01-13,10.0,0.0
9,9,2022-01-14,10.020000457763672,0.002000045776367143
10,10,2022-01-18,10.029999732971191,0.0009979316118464698
11,11,2022-01-19,10.029999732971191,0.0
12,12,2022-01-20,10.029999732971191,0.0
13,13,2022-01-21,10.010000228881836,-0.0019939685565106835
14,14,2022-01-24,9.989999771118164,-0.0019980476829525307
15,15,2022-01-25,9.970000267028809,-0.0020019524071637207
16,16,2022-01-26,9.960000038146973,-0.001003031957271583
17,17,2022-01-27,9.989999771118164,0.00301202137111356
18,18,2022-01-28,10.0,0.0010010239350302097
19,19,2022-01-31,10.085000038146973,0.008500003814697177
20,20,2022-02-01,10.085000038146973,0.0
21,21,2022-02-02,10.085000038146973,0.0
22,22,2022-02-03,10.085000038146973,0.0
23,23,2022-02-04,10.085000038146973,0.0
24,24,2022-02-07,10.085000038146973,0.0
25,25,2022-02-08,10.010000228881836,-0.007436768367024893
26,26,2022-02-09,10.010000228881836,0.0
27,27,2022-02-10,10.05500030517578,0.004495512014485836
28,28,2022-02-11,10.05500030517578,0.0
29,29,2022-02-14,10.05500030517578,0.0
30,30,2022-02-15,10.0,-0.005469945649575814
31,31,2022-02-16,10.0,0.0
32,32,2022-02-17,10.0,0.0
33,33,2022-02-18,10.0,0.0
34,34,2022-02-22,10.0,0.0
35,35,2022-02-23,10.0,0.0
36,36,2022-02-24,10.0,0.0
37,37,2022-02-25,10.0,0.0
38,38,2022-02-28,10.0,0.0
39,39,2022-03-01,10.0,0.0
40,40,2022-03-02,10.0,0.0
41,41,2022-03-03,10.010000228881836,0.0010000228881836826
42,42,2022-03-04,10.010000228881836,0.0
43,43,2022-03-07,10.010000228881836,0.0
44,44,2022-03-08,10.010000228881836,0.0
45,45,2022-03-09,10.010000228881836,0.0
46,46,2022-03-10,10.010000228881836,0.0
47,47,2022-03-11,10.010000228881836,0.0
48,48,2022-03-14,10.0,-0.0009990238414763208
49,49,2022-03-15,10.010000228881836,0.0010000228881836826
50,50,2022-03-16,10.010000228881836,0.0
51,51,2022-03-17,10.010000228881836,0.0
52,52,2022-03-18,10.010000228881836,0.0
53,53,2022-03-21,10.010000228881836,0.0
54,54,2022-03-22,10.010000228881836,0.0
55,55,2022-03-23,10.010000228881836,0.0
56,56,2022-03-24,9.970000267028809,-0.003996000093747787
57,57,2022-03-25,9.970000267028809,0.0
58,58,2022-03-28,10.045000076293944,0.007522548370751947
59,59,2022-03-29,10.0,-0.004479848277964993
60,60,2022-03-30,10.0,0.0
61,61,2022-03-31,9.989999771118164,-0.0010000228881835715
62,62,2022-04-01,9.989999771118164,0.0
63,63,2022-04-04,10.029999732971191,0.004004000277224362
64,64,2022-04-05,10.029999732971191,0.0
65,65,2022-04-06,10.029999732971191,0.0
66,66,2022-04-07,10.029999732971191,0.0
67,67,2022-04-08,10.029999732971191,0.0
68,68,2022-04-11,10.029999732971191,0.0
69,69,2022-04-12,9.960000038146973,-0.0069790325710689105
70,70,2022-04-13,9.960000038146973,0.0
71,71,2022-04-14,9.960000038146973,0.0
72,72,2022-04-18,9.960000038146973,0.0
73,73,2022-04-19,10.039999961853027,0.008032120823258326
74,74,2022-04-20,10.053000450134276,0.0012948693556418256
75,75,2022-04-21,10.053000450134276,0.0
76,76,2022-04-22,10.053000450134276,0.0
77,77,2022-04-25,10.053000450134276,0.0
78,78,2022-04-26,10.053000450134276,0.0
79,79,2022-04-27,10.029999732971191,-0.002287945502158717
80,80,2022-04-28,10.0600004196167,0.0029910954580474325
81,81,2022-04-29,10.06999969482422,0.0009939636968625543
82,82,2022-05-02,10.06999969482422,0.0
83,83,2022-05-03,10.06999969482422,0.0
84,84,2022-05-04,10.03499984741211,-0.003475655260456456
85,85,2022-05-05,10.06999969482422,0.003487777572925177
86,86,2022-05-06,10.06999969482422,0.0
87,87,2022-05-09,10.06999969482422,0.0
88,88,2022-05-10,10.06999969482422,0.0
89,89,2022-05-11,10.005999565124512,-0.006355524492478781
90,90,2022-05-12,10.020000457763672,0.0013992497749009125
91,91,2022-05-13,10.020000457763672,0.0
92,92,2022-05-16,10.020000457763672,0.0
93,93,2022-05-17,10.020000457763672,0.0
94,94,2022-05-18,10.020000457763672,0.0
95,95,2022-05-19,10.06999969482422,0.004989943590452572
96,96,2022-05-20,10.010000228881836,-0.005958239102353047
97,97,2022-05-23,10.010000228881836,0.0
98,98,2022-05-24,10.010000228881836,0.0
99,99,2022-05-25,10.00100040435791,-0.000899083348465779
100,100,2022-05-26,10.00100040435791,0.0
101,101,2022-05-27,9.979999542236328,-0.002099876139634138
102,102,2022-05-31,10.020000457763672,0.0040081079521152585
103,103,2022-06-01,10.020000457763672,0.0
104,104,2022-06-02,10.020000457763672,0.0
105,105,2022-06-03,10.0,-0.001996053577839385
106,106,2022-06-06,10.0,0.0
107,107,2022-06-07,10.0,0.0
108,108,2022-06-08,10.0,0.0
109,109,2022-06-09,10.0,0.0
110,110,2022-06-10,10.005000114440918,0.0005000114440918413
111,111,2022-06-13,9.970000267028809,-0.003498235583385134
112,112,2022-06-14,9.970000267028809,0.0
113,113,2022-06-15,9.970000267028809,0.0
114,114,2022-06-16,9.949999809265137,-0.002006063914543166
115,115,2022-06-17,9.949999809265137,0.0
116,116,2022-06-21,9.970000267028809,0.0020100962961877578
117,117,2022-06-22,9.970000267028809,0.0
