,Unnamed: 0,Date,Adj Close,% change
0,0,2022-01-03,11.238168716430664,0.0
1,1,2022-01-04,11.676969528198242,0.039045579652673634
2,2,2022-01-05,11.514450073242188,-0.01391794802269486
3,3,2022-01-06,11.685093879699709,0.01481997015680947
4,4,2022-01-07,11.93699836730957,0.02155776326688219
5,5,2022-01-10,11.847613334655762,-0.00748806608691488
6,6,2022-01-11,11.709473609924316,-0.011659709076373148
7,7,2022-01-12,11.530702590942385,-0.015267212253710083
8,8,2022-01-13,11.668843269348145,0.01198024815194465
9,9,2022-01-14,11.628212928771973,-0.0034819510073376136
10,10,2022-01-18,11.39256191253662,-0.020265454174155706
11,11,2022-01-19,11.091901779174805,-0.026390915025966355
12,12,2022-01-20,10.905004501342772,-0.016849885759260386
13,13,2022-01-21,10.677478790283203,-0.02086433903182272
14,14,2022-01-24,10.547463417053224,-0.012176598594444976
15,15,2022-01-25,10.555590629577637,0.0007705371616906209
16,16,2022-01-26,10.449953079223633,-0.010007734674552293
17,17,2022-01-27,10.214301109313965,-0.022550528995023522
18,18,2022-01-28,10.42557430267334,0.020684057685231627
19,19,2022-01-31,10.449953079223633,0.002338362937381877
20,20,2022-02-01,10.612472534179688,0.015552170782390684
21,21,2022-02-02,10.758739471435549,0.013782550370309732
22,22,2022-02-03,10.563716888427734,-0.018126898929526014
23,23,2022-02-04,10.547463417053224,-0.001538612928212335
24,24,2022-02-07,10.612472534179688,0.006163483536843151
25,25,2022-02-08,10.490582466125488,-0.011485548505461574
26,26,2022-02-09,10.718109130859377,0.021688658896546587
27,27,2022-02-10,10.636848449707031,-0.0075816247213215116
28,28,2022-02-11,10.791242599487305,0.014515027689853577
29,29,2022-02-14,10.709983825683594,-0.00753006644550569
30,30,2022-02-15,10.929383277893066,0.02048550733413168
31,31,2022-02-16,11.124404907226562,0.017843790850300634
32,32,2022-02-17,10.961886405944824,-0.014609186076656067
33,33,2022-02-18,10.913130760192873,-0.004447742290552337
34,34,2022-02-22,10.791242599487305,-0.011168945317705847
35,35,2022-02-23,10.482455253601074,-0.028614623667241212
36,36,2022-02-24,10.41744899749756,-0.006201434161255515
37,37,2022-02-25,10.872501373291016,0.043681747412707805
38,38,2022-02-28,10.831872940063477,-0.0037368064470744145
39,39,2022-03-01,10.693730354309082,-0.012753342521536704
40,40,2022-03-02,10.953761100769045,0.024316186947352936
41,41,2022-03-03,11.091901779174805,0.012611255361052232
42,42,2022-03-04,11.051271438598633,-0.0036630635020998836
43,43,2022-03-07,10.848124504089355,-0.018382222863493225
44,44,2022-03-08,10.913130760192873,0.005992395835705322
45,45,2022-03-09,11.051271438598633,0.012658207936960375
46,46,2022-03-10,10.953761100769045,-0.008823449715388842
47,47,2022-03-11,10.831872940063477,-0.011127516803065118
48,48,2022-03-14,10.791242599487305,-0.003750998631630309
49,49,2022-03-15,10.742487907409668,-0.004517986842400568
50,50,2022-03-16,10.921257019042969,0.016641313741670105
51,51,2022-03-17,11.067523956298828,0.013392866498867173
52,52,2022-03-18,10.994389533996582,-0.0066080202393077325
53,53,2022-03-21,11.043147087097168,0.00443476674624077
54,54,2022-03-22,11.14065647125244,0.008829854695062478
55,55,2022-03-23,10.970011711120604,-0.01531729845293861
56,56,2022-03-24,11.18128776550293,0.019259419219046947
57,57,2022-03-25,11.376310348510742,0.017441871374557216
58,58,2022-03-28,11.43319034576416,0.004999863357355139
59,59,2022-03-29,11.750102043151855,0.027718570915344465
60,60,2022-03-30,11.676969528198242,-0.00622398977345362
61,61,2022-03-31,11.490074157714844,-0.016005468716182913
62,62,2022-04-01,11.498198509216309,0.0007070756367582032
63,63,2022-04-04,11.286925315856934,-0.018374460415693017
64,64,2022-04-05,10.866753578186035,-0.03722641250054182
65,65,2022-04-06,10.76789093017578,-0.00909771693072281
66,66,2022-04-07,10.48777675628662,-0.02601383833710391
67,67,2022-04-08,10.545448303222656,0.005498929685118226
68,68,2022-04-11,10.446584701538086,-0.009375002260867182
69,69,2022-04-12,10.380675315856934,-0.0063091802310709655
70,70,2022-04-13,10.545448303222656,0.015873050871172634
71,71,2022-04-14,10.48777675628662,-0.0054688568259742
72,72,2022-04-18,10.413630485534668,-0.007069779656351471
73,73,2022-04-19,10.578401565551758,0.015822635558844667
74,74,2022-04-20,10.636070251464844,0.005451550081146728
75,75,2022-04-21,10.644311904907228,0.0007748776801514978
76,76,2022-04-22,10.413630485534668,-0.021671801938292656
77,77,2022-04-25,10.364197731018066,-0.00474692803679444
78,78,2022-04-26,10.166470527648926,-0.01907790728243064
79,79,2022-04-27,10.018173217773438,-0.014586902059291473
80,80,2022-04-28,10.12527847290039,0.010691096350473828
81,81,2022-04-29,9.614482879638672,-0.05044755999835737
82,82,2022-05-02,9.44970989227295,-0.01713799789634818
83,83,2022-05-03,9.630958557128906,0.019180341716539262
84,84,2022-05-04,9.795733451843262,0.01710887797273175
85,85,2022-05-05,9.523858070373535,-0.027754469107013957
86,86,2022-05-06,9.400277137756348,-0.012975931781429861
87,87,2022-05-09,9.136642456054688,-0.028045415878513613
88,88,2022-05-10,8.848289489746094,-0.03156005805146811
89,89,2022-05-11,8.64232349395752,-0.023277492901567
90,90,2022-05-12,8.831812858581543,0.02192574308940287
91,91,2022-05-13,8.914198875427246,0.009328324565397894
92,92,2022-05-16,8.914198875427246,0.0
93,93,2022-05-17,9.260220527648926,0.038816909635650765
94,94,2022-05-18,9.054255485534668,-0.022241915459712103
95,95,2022-05-19,8.76590347290039,-0.031847125707349044
96,96,2022-05-20,8.798858642578125,0.0037594721159792677
97,97,2022-05-23,8.897722244262695,0.011235957491823267
98,98,2022-05-24,8.955391883850098,0.006481393552668857
99,99,2022-05-25,9.0130615234375,0.006439655610314787
100,100,2022-05-26,9.037778854370115,0.002742390126633465
101,101,2022-05-27,9.260220527648926,0.024612427108819057
102,102,2022-05-31,9.186073303222656,-0.008007068968269415
103,103,2022-06-01,9.054255485534668,-0.014349745896513166
104,104,2022-06-02,9.103687286376951,0.005459510273512436
105,105,2022-06-03,8.938915252685547,-0.018099483045510012
106,106,2022-06-06,8.930675506591797,-0.0009217836684685121
107,107,2022-06-07,9.111926078796388,0.02029528136710468
108,108,2022-06-08,8.897722244262695,-0.023508074218484887
109,109,2022-06-09,8.625846862792969,-0.030555615696481575
110,110,2022-06-10,8.526983261108398,-0.011461321219486509
111,111,2022-06-13,7.933802127838135,-0.06956518092110786
112,112,2022-06-14,7.834937572479248,-0.012461182389713277
113,113,2022-06-15,8.01618766784668,0.023133572372559197
114,114,2022-06-16,7.637211322784424,-0.04727638133802037
115,115,2022-06-17,7.834937572479248,0.02588984923134685
116,116,2022-06-21,7.851414203643799,0.0021029690424625436
117,117,2022-06-22,7.84317684173584,-0.0010491564569521383
118,118,2022-06-23,7.859654426574707,0.0021008814631318096
119,119,2022-06-24,8.098575592041016,0.030398431343047205
120,120,2022-06-27,8.131528854370117,0.004069019539866492
121,121,2022-06-28,8.12328815460205,-0.0010134256319631607
122,122,2022-06-29,8.057380676269531,-0.008113399042133151
123,123,2022-06-30,7.94204044342041,-0.014314854601423899
124,124,2022-07-01,8.024426460266113,0.010373406863466217
