,Unnamed: 0.1,Unnamed: 0,Date,Adj Close,% change
0,0,0,2022-01-03,1.5,0.0
1,1,1,2022-01-04,1.440000057220459,-0.039999961853027344
2,2,2,2022-01-05,2.299999952316284,0.5972221256406258
3,3,3,2022-01-06,2.490000009536743,0.08260872224328253
4,4,4,2022-01-07,2.200000047683716,-0.11646584768767976
5,5,5,2022-01-10,1.8899999856948853,-0.1409091160317092
6,6,6,2022-01-11,2.150000095367432,0.13756619663515712
7,7,7,2022-01-12,2.240000009536743,0.041860423338227815
8,8,8,2022-01-13,2.0799999237060547,-0.07142860944173757
9,9,9,2022-01-14,2.220000028610229,0.06730774521122496
10,10,10,2022-01-18,2.309999942779541,0.040540501355603054
11,11,11,2022-01-19,2.190000057220459,-0.051948003693320643
12,12,12,2022-01-20,1.995000004768372,-0.08904111751466359
13,13,13,2022-01-21,1.9299999475479128,-0.03258148223814461
14,14,14,2022-01-24,1.7999999523162842,-0.0673575123133009
15,15,15,2022-01-25,1.690000057220459,-0.061111054449904056
16,16,16,2022-01-26,1.7100000381469729,0.011834307839851732
17,17,17,2022-01-27,1.6100000143051147,-0.05847954480177808
18,18,18,2022-01-28,1.7549999952316284,0.09006209915413965
19,19,19,2022-01-31,1.7699999809265137,0.008547000419168338
20,20,20,2022-02-01,1.9900000095367432,0.12429380281409363
21,21,21,2022-02-02,1.8949999809265137,-0.04773870761555665
22,22,22,2022-02-03,1.875,-0.010554079750826784
23,23,23,2022-02-04,1.909999966621399,0.018666648864746005
24,24,24,2022-02-07,2.009999990463257,0.05235603434001512
25,25,25,2022-02-08,2.049999952316284,0.019900478628265272
26,26,26,2022-02-09,2.039999961853028,-0.004878044241882762
27,27,27,2022-02-10,1.8600000143051147,-0.08823527005579479
28,28,28,2022-02-11,1.7209999561309814,-0.07473121349736278
29,29,29,2022-02-14,1.7100000381469729,-0.006391585278559653
30,30,30,2022-02-15,1.6699999570846558,-0.023391859748531307
31,31,31,2022-02-16,1.559999942779541,-0.06586827373166126
32,32,32,2022-02-17,1.4500000476837158,-0.07051275585294703
33,33,33,2022-02-18,1.350000023841858,-0.0689655314160863
34,34,34,2022-02-22,1.2400000095367432,-0.08148149063884791
35,35,35,2022-02-23,1.0,-0.19354839329913054
36,36,36,2022-02-24,0.9100000262260436,-0.08999997377395641
37,37,37,2022-02-25,0.8700000047683716,-0.04395606626909698
38,38,38,2022-02-28,0.9900000095367432,0.13793103920766114
39,39,39,2022-03-01,1.0700000524520874,0.08080812337848275
40,40,40,2022-03-02,1.0700000524520874,0.0
41,41,41,2022-03-03,1.3700000047683716,0.28037377346737813
42,42,42,2022-03-04,1.2999999523162842,-0.05109492861930498
43,43,43,2022-03-07,1.5,0.1538461961689801
44,44,44,2022-03-08,1.4700000286102295,-0.019999980926513672
45,45,45,2022-03-09,1.7400000095367432,0.18367345283780545
46,46,46,2022-03-10,1.5800000429153442,-0.09195400330141223
47,47,47,2022-03-11,1.5299999713897705,-0.031645614030057834
48,48,48,2022-03-14,1.3200000524520874,-0.13725485154547445
49,49,49,2022-03-15,1.2599999904632568,-0.04545459060957757
50,50,50,2022-03-16,1.25,-0.007936500427734305
51,51,51,2022-03-17,1.0499999523162842,-0.1600000381469726
52,52,52,2022-03-18,1.2300000190734863,0.1714286427919589
53,53,53,2022-03-21,1.1799999475479126,-0.040650464024575284
54,54,54,2022-03-22,1.2000000476837158,0.016949238156632296
