,Unnamed: 0,Date,Adj Close,% change
0,0,2022-01-03,24.20904922485352,0.0
1,1,2022-01-04,24.18139266967773,-0.0011424056731396126
2,2,2022-01-05,24.37499618530273,0.008006301302396324
3,3,2022-01-06,24.688440322875977,0.012859248682149271
4,4,2022-01-07,25.53658676147461,0.03435399026858543
5,5,2022-01-10,25.352209091186523,-0.007220137601405829
6,6,2022-01-11,26.27410697937012,0.036363611741593305
7,7,2022-01-12,26.0528507232666,-0.008421076167393404
8,8,2022-01-13,25.950428009033203,-0.003931343841076407
9,9,2022-01-14,25.559356689453125,-0.015069937168047831
10,10,2022-01-18,26.527721405029297,0.037886897050728896
11,11,2022-01-19,26.276323318481445,-0.00947680664726036
12,12,2022-01-20,25.75489044189453,-0.01984420994775038
13,13,2022-01-21,25.56866455078125,-0.007230700186181105
14,14,2022-01-24,25.903871536254883,0.013110070133224516
15,15,2022-01-25,25.391752243041992,-0.019769990462473186
16,16,2022-01-26,25.50348472595215,0.004400345507497461
17,17,2022-01-27,25.51279830932617,0.00036518865849499704
18,18,2022-01-28,25.680400848388672,0.0065693514694245
19,19,2022-01-31,25.88524436950684,0.007976648118832586
20,20,2022-02-01,26.71394729614257,0.032014491144304325
21,21,2022-02-02,26.76050567626953,0.0017428491420914405
22,22,2022-02-03,26.34149742126465,-0.015657710660394897
23,23,2022-02-04,26.43461036682129,0.0035348387400890857
24,24,2022-02-07,26.09940719604492,-0.012680465727502921
25,25,2022-02-08,26.332189559936523,0.008919067093864141
26,26,2022-02-09,26.53703498840332,0.007779278210060525
27,27,2022-02-10,26.38805389404297,-0.00561408214691117
28,28,2022-02-11,26.620834350585938,0.008821433269678103
29,29,2022-02-14,26.53703498840332,-0.003147886391501209
30,30,2022-02-15,26.87224006652832,0.012631594986835637
31,31,2022-02-16,26.53703498840332,-0.012474028115822322
32,32,2022-02-17,26.6580810546875,0.004561401314693958
33,33,2022-02-18,26.3601188659668,-0.011177180687141242
34,34,2022-02-22,26.397367477416992,0.0014130669000238516
35,35,2022-02-23,25.91318130493164,-0.01834221434768346
36,36,2022-02-24,26.397367477416992,0.018684937475940355
37,37,2022-02-25,26.276323318481445,-0.004585463267846701
38,38,2022-02-28,26.17389678955078,-0.003898054065220813
39,39,2022-03-01,25.903871536254883,-0.010316585851431137
40,40,2022-03-02,25.80144691467285,-0.00395402754521379
41,41,2022-03-03,25.764204025268555,-0.0014434418940713067
42,42,2022-03-04,25.91318130493164,0.00578233581433274
43,43,2022-03-07,24.95412254333496,-0.037010460055483696
44,44,2022-03-08,25.224151611328125,0.01082102035542376
45,45,2022-03-09,25.51279830932617,0.011443266851774325
46,46,2022-03-10,25.51279830932617,0.0
47,47,2022-03-11,25.605913162231445,0.0036497310791361315
48,48,2022-03-14,25.34519386291504,-0.01018199576264145
49,49,2022-03-15,25.49417495727539,0.005878080679364572
50,50,2022-03-16,25.605913162231445,0.004382891587717985
51,51,2022-03-17,26.527721405029297,0.03599981914167838
52,52,2022-03-18,26.53703498840332,0.0003510887057287526
53,53,2022-03-21,26.2576961517334,-0.01052637707234405
54,54,2022-03-22,26.53703498840332,0.010638360466041163
55,55,2022-03-23,26.53703498840332,0.0
56,56,2022-03-24,26.82568550109864,0.010877270683083529
57,57,2022-03-25,26.676700592041016,-0.005553815541881391
58,58,2022-03-28,26.676700592041016,0.0
59,59,2022-03-29,26.630146026611328,-0.0017451395561105532
60,60,2022-03-30,26.86292839050293,0.008741310079898978
61,61,2022-03-31,26.620834350585938,-0.009012198387223558
62,62,2022-04-01,26.443920135498047,-0.006645705117953815
63,63,2022-04-04,26.322877883911133,-0.004577318754810045
64,64,2022-04-05,26.704639434814453,0.014503032403484273
65,65,2022-04-06,26.127338409423828,-0.021618004871393426
66,66,2022-04-07,26.07147026062012,-0.002138302337889697
67,67,2022-04-08,26.313566207885746,0.009285857101480888
68,68,2022-04-11,26.676700592041016,0.01380027250150695
69,69,2022-04-12,26.77912712097168,0.0038395501189236736
70,70,2022-04-13,26.562864303588867,-0.008075797855765399
71,71,2022-04-14,26.619279861450195,0.002123850696843288
72,72,2022-04-18,26.2431697845459,-0.01412923560899848
73,73,2022-04-19,26.356000900268555,0.004299446928438533
74,74,2022-04-20,27.202253341674805,0.03210852984140056
75,75,2022-04-21,27.26807403564453,0.00241967800031051
76,76,2022-04-22,27.08001518249512,-0.006896667982622562
77,77,2022-04-25,27.033002853393555,-0.001736052538550803
78,78,2022-04-26,26.86374855041504,-0.006261024862699194
79,79,2022-04-27,26.562864303588867,-0.011200382041303913
80,80,2022-04-28,26.15854454040528,-0.01522124114939516
81,81,2022-04-29,26.346599578857425,0.007189048234762074
82,82,2022-05-02,26.450029373168945,0.0039257359949600446
83,83,2022-05-03,26.797935485839844,0.013153335588497184
84,84,2022-05-04,26.77912712097168,-0.0007018587263224463
85,85,2022-05-05,26.46883583068848,-0.011587057669262046
86,86,2022-05-06,26.196157455444336,-0.010301865068353178
87,87,2022-05-09,25.754222869873047,-0.016870206492038076
88,88,2022-05-10,24.17455673217773,-0.06133619894790876
89,89,2022-05-11,24.5412654876709,0.015169202875395804
90,90,2022-05-12,23.59158515930176,-0.038697284328969905
91,91,2022-05-13,24.8515567779541,0.05340767100406363
92,92,2022-05-16,24.04291725158692,-0.03253878755332251
93,93,2022-05-17,24.87976455688477,0.03480639626801585
94,94,2022-05-18,24.75752830505371,-0.004913079123059161
95,95,2022-05-19,24.917375564575195,0.006456511229711692
96,96,2022-05-20,25.13364028930664,0.008679273793140041
97,97,2022-05-23,25.143043518066406,0.0003741292010042141
98,98,2022-05-24,23.31890106201172,-0.07255058261916303
99,99,2022-05-25,23.93008613586425,0.02620985749831073
100,100,2022-05-26,23.90187644958496,-0.0011788376405804657
101,101,2022-05-27,24.56947135925293,0.02793064850268534
102,102,2022-05-31,24.71991920471192,0.006123365181902152
103,103,2022-06-01,24.37201499938965,-0.014073840712875763
104,104,2022-06-02,24.578876495361328,0.008487664888473967
105,105,2022-06-03,24.71991920471192,0.005738370888401345
106,106,2022-06-06,24.07112503051757,-0.02624580480306271
107,107,2022-06-07,24.259180068969727,0.007812474000020275
108,108,2022-06-08,23.845458984375,-0.01705420724931772
109,109,2022-06-09,23.78904151916504,-0.0023659626450021065
110,110,2022-06-10,23.5163631439209,-0.011462352319847158
111,111,2022-06-13,22.782941818237305,-0.031187701992652195
112,112,2022-06-14,22.557279586791992,-0.009904876782184213
113,113,2022-06-15,22.557279586791992,0.0
114,114,2022-06-16,22.529067993164062,-0.0012506647142170868
115,115,2022-06-17,22.56667900085449,0.0016694435696069654
116,116,2022-06-21,22.463247299194336,-0.004583381615710369
117,117,2022-06-22,22.67011260986328,0.00920905637166558
118,118,2022-06-23,22.585487365722656,-0.0037328991521553556
119,119,2022-06-24,22.04012489318848,-0.024146588634693655
120,120,2022-06-27,22.90518379211425,0.039249273909201854
121,121,2022-06-28,22.914587020874023,0.0004105284133546494
122,122,2022-06-29,22.848764419555664,-0.0028725196425489763
123,123,2022-06-30,22.811153411865234,-0.001646084969839312
124,124,2022-07-01,22.67011260986328,-0.0061829754706129725
125,125,2022-07-05,22.67951393127441,0.00041470113417263477
126,126,2022-07-06,22.604293823242188,-0.0033166543277850513
127,127,2022-07-07,23.01801490783692,0.018302765298924717
128,128,2022-07-08,23.16845893859864,0.006535925507220819
129,129,2022-07-11,23.61039161682129,0.019074755010415778
130,130,2022-07-12,23.32830619812012,-0.011947511217907825
131,131,2022-07-13,23.309499740600582,-0.0008061647236546898
132,132,2022-07-14,23.024194717407227,-0.012239860416069392
133,133,2022-07-15,23.062236785888672,0.001652264886931487
134,134,2022-07-18,23.299991607666016,0.010309269824287925
135,135,2022-07-19,23.404603958129883,0.004489802066256932
136,136,2022-07-20,23.043212890625,-0.015441024686911997
137,137,2022-07-21,23.1478271484375,0.004539916300259517
138,138,2022-07-22,24.06080436706543,0.039441162782726025
139,139,2022-07-25,23.39509391784668,-0.027667838492131946
140,140,2022-07-26,24.422195434570312,0.04390243186585896
141,141,2022-07-27,24.251012802124023,-0.007009305650055309
142,142,2022-07-28,23.918153762817383,-0.013725572701750677
143,143,2022-07-29,24.71700859069824,0.033399518867661904
144,144,2022-08-01,25.01182556152344,0.011927696255935816
145,145,2022-08-02,24.859663009643555,-0.006083624384217834
146,146,2022-08-03,24.29856300354004,-0.022570700410776023
147,147,2022-08-04,24.06080436706543,-0.009784884663342819
148,148,2022-08-05,24.03227806091309,-0.0011855923732702056
149,149,2022-08-08,23.59480667114257,-0.018203492347320882
150,150,2022-08-09,23.48068618774414,-0.004836678044834564
151,151,2022-08-10,23.870603561401367,0.016605876444136802
152,152,2022-08-11,23.661376953125,-0.008765032176005993
153,153,2022-08-12,23.77549934387207,0.004823150866205106
