Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,26.440000534057617,26.440000534057617,26.229999542236328,26.280000686645508,23.9163761138916,150223
2022-01-04,26.270000457763672,26.270000457763672,26.100000381469727,26.219999313354492,23.861772537231445,54834
2022-01-05,26.25,26.25,26.0,26.09000015258789,23.743467330932617,106109
2022-01-06,25.989999771118164,26.235000610351562,25.899999618530273,26.209999084472656,23.852672576904297,73181
2022-01-07,26.149999618530273,26.219999313354492,25.979999542236328,26.18000030517578,23.825374603271484,80640
2022-01-10,26.100000381469727,26.139999389648438,25.950000762939453,26.139999389648438,23.78896713256836,122772
2022-01-11,26.200000762939453,26.270000457763672,26.07699966430664,26.18000030517578,23.825374603271484,33526
2022-01-12,26.25,26.280000686645508,26.1200008392334,26.170000076293945,23.81627082824707,40758
2022-01-13,26.139999389648438,26.290000915527344,26.139999389648438,26.219999313354492,23.861772537231445,47333
2022-01-14,26.15999984741211,26.200000762939453,26.110000610351562,26.139999389648438,23.78896713256836,33014
2022-01-18,26.020000457763672,26.100000381469727,25.93899917602539,25.989999771118164,23.652462005615234,142956
2022-01-19,25.989999771118164,26.09000015258789,25.950000762939453,26.0,23.66156005859375,71466
2022-01-20,26.020000457763672,26.09000015258789,25.93000030517578,25.989999771118164,23.652462005615234,49539
2022-01-21,25.93000030517578,26.020000457763672,25.857099533081055,25.889999389648438,23.561452865600586,74082
2022-01-24,25.81999969482422,25.90999984741211,25.600000381469727,25.850000381469727,23.525054931640625,208099
2022-01-25,25.770000457763672,25.799999237060547,25.684999465942383,25.799999237060547,23.47954750061035,33628
2022-01-26,25.90999984741211,25.939699172973633,25.469999313354492,25.600000381469727,23.29753303527832,95447
2022-01-27,25.520000457763672,25.709999084472656,25.149999618530273,25.149999618530273,22.888011932373047,194003
2022-01-28,24.979999542236328,25.100000381469727,24.625,24.920000076293945,22.949594497680664,706156
2022-01-31,24.889999389648438,25.100000381469727,24.809999465942383,25.079999923706055,23.096946716308594,916493
2022-02-01,25.170000076293945,25.292999267578125,25.09000015258789,25.18000030517578,23.18903923034668,67002
2022-02-02,25.139999389648438,25.329999923706055,24.989999771118164,25.149999618530273,23.16141128540039,142726
2022-02-03,24.899999618530273,25.110000610351562,24.84000015258789,24.8700008392334,22.90355110168457,224673
2022-02-04,24.780000686645508,24.939899444580078,24.41629981994629,24.549999237060547,22.60885238647461,304183
2022-02-07,24.6299991607666,24.670000076293945,24.360000610351562,24.450000762939453,22.51675796508789,413974
2022-02-08,24.3799991607666,24.3799991607666,23.889999389648438,24.18000030517578,22.268108367919922,452991
2022-02-09,24.260000228881836,24.28179931640625,23.940000534057617,24.1299991607666,22.222061157226562,164101
2022-02-10,23.93000030517578,23.95989990234375,23.5,23.610000610351562,21.743175506591797,227426
2022-02-11,23.690000534057617,23.75149917602539,23.309999465942383,23.3799991607666,21.53136444091797,139658
2022-02-14,23.260000228881836,23.309999465942383,22.94860076904297,23.309999465942383,21.466899871826172,190593
2022-02-15,23.350000381469727,23.670000076293945,23.309999465942383,23.389999389648438,21.54057502746582,280350
2022-02-16,23.360000610351562,23.850000381469727,23.18000030517578,23.709999084472656,21.835269927978516,411735
2022-02-17,23.75,24.079999923706055,23.610000610351562,23.739999771118164,21.862897872924805,154615
2022-02-18,23.739999771118164,23.958499908447266,23.649999618530273,23.75,21.872106552124023,182761
2022-02-22,23.75,23.952999114990234,23.549999237060547,23.670000076293945,21.798431396484375,160030
2022-02-23,23.709999084472656,23.75,23.549999237060547,23.600000381469727,21.73396873474121,65960
2022-02-24,23.0,23.68000030517578,23.0,23.670000076293945,21.798431396484375,147860
2022-02-25,23.739999771118164,24.079999923706055,23.700000762939453,24.010000228881836,22.11155128479004,96803
2022-02-28,23.950000762939453,24.18000030517578,23.899999618530273,24.010000228881836,22.11155128479004,76142
2022-03-01,24.1200008392334,24.299999237060547,23.930999755859375,24.030000686645508,22.129968643188477,148316
2022-03-02,23.989999771118164,24.12420082092285,23.920000076293945,23.93000030517578,22.03787612915039,117820
2022-03-03,23.969999313354492,24.18000030517578,23.850000381469727,23.979999542236328,22.083921432495117,157412
2022-03-04,24.040000915527344,24.040000915527344,23.65999984741211,23.799999237060547,21.918155670166016,110808
2022-03-07,23.8799991607666,23.889999389648438,23.5,23.56999969482422,21.70633888244629,65246
2022-03-08,23.56999969482422,23.600000381469727,23.280000686645508,23.450000762939453,21.5958309173584,176257
2022-03-09,23.520000457763672,23.649999618530273,23.40999984741211,23.600000381469727,21.73396873474121,123856
2022-03-10,23.5,23.552600860595703,23.299999237060547,23.5,21.641876220703125,83955
2022-03-11,23.40999984741211,23.56999969482422,23.25,23.350000381469727,21.50373649597168,85989
2022-03-14,23.25,23.25,22.649999618530273,22.780000686645508,20.978805541992188,142836
2022-03-15,22.93000030517578,22.97920036315918,22.799999237060547,22.799999237060547,20.997222900390625,208815
2022-03-16,22.90999984741211,23.049999237060547,22.75,22.979999542236328,21.16299057006836,110852
2022-03-17,23.030000686645508,23.204999923706055,23.030000686645508,23.18000030517578,21.347179412841797,124008
2022-03-18,23.18000030517578,23.354999542236328,23.18000030517578,23.31999969482422,21.47610855102539,143594
2022-03-21,23.270000457763672,23.3799991607666,22.915000915527344,22.959999084472656,21.14457130432129,131290
2022-03-22,22.889999389648438,22.947399139404297,22.6299991607666,22.700000762939453,20.90513038635254,180239
2022-03-23,22.700000762939453,22.878000259399414,22.579999923706055,22.735000610351562,20.93736457824707,108080
2022-03-24,22.75,22.853599548339844,22.670000076293945,22.760000228881836,20.96038818359375,66185
2022-03-25,22.700000762939453,22.907899856567383,22.440000534057617,22.440000534057617,20.665687561035156,94680
2022-03-28,22.700000762939453,22.700000762939453,22.5,22.6299991607666,20.84066390991211,61801
2022-03-29,22.790000915527344,23.0,22.709999084472656,22.989999771118164,21.172199249267578,99622
2022-03-30,22.950000762939453,23.131200790405273,22.93000030517578,23.020000457763672,21.1998291015625,197404
2022-03-31,23.1299991607666,23.200000762939453,22.950000762939453,22.950000762939453,21.13536262512207,190584
2022-04-01,22.950000762939453,23.020000457763672,22.75,22.940000534057617,21.12615203857422,83379
2022-04-04,23.040000915527344,23.079999923706055,22.850000381469727,22.950000762939453,21.13536262512207,88765
2022-04-05,22.8799991607666,22.937999725341797,22.510000228881836,22.56999969482422,20.785409927368164,105626
2022-04-06,22.440000534057617,22.5,22.149999618530273,22.170000076293945,20.417036056518555,221523
2022-04-07,22.110000610351562,22.290000915527344,22.049999237060547,22.25,20.490713119506836,161660
2022-04-08,22.170000076293945,22.25,22.010000228881836,22.059999465942383,20.31573486328125,75848
2022-04-11,22.0,22.06999969482422,21.760000228881836,21.829999923706055,20.103919982910156,118258
2022-04-12,21.979999542236328,22.09000015258789,21.729999542236328,21.729999542236328,20.01182746887207,127831
2022-04-13,21.649999618530273,21.893999099731445,21.6299991607666,21.780000686645508,20.057876586914062,134963
2022-04-14,21.770000457763672,21.802400588989258,21.600000381469727,21.719999313354492,20.00261688232422,133208
2022-04-18,21.790000915527344,21.850000381469727,21.620800018310547,21.65999984741211,19.947362899780273,108695
2022-04-19,21.6200008392334,21.65999984741211,21.290000915527344,21.459999084472656,19.763174057006836,209826
2022-04-20,21.530000686645508,21.579999923706055,21.40999984741211,21.440000534057617,19.7447566986084,146532
2022-04-21,21.540000915527344,21.540199279785156,21.100000381469727,21.149999618530273,19.47768783569336,113468
2022-04-22,21.040000915527344,21.219900131225586,20.950000762939453,21.059999465942383,19.394804000854492,187393
2022-04-25,21.06999969482422,21.100000381469727,20.829999923706055,20.979999542236328,19.321128845214844,188761
2022-04-26,21.020000457763672,21.0718994140625,20.90999984741211,20.950000762939453,19.293500900268555,167649
2022-04-27,21.020000457763672,21.049999237060547,20.559999465942383,20.6200008392334,18.989595413208008,194208
2022-04-28,20.65999984741211,20.81999969482422,20.350000381469727,20.610000610351562,18.980384826660156,224131
2022-04-29,20.31999969482422,20.399900436401367,20.059999465942383,20.260000228881836,18.93074607849121,211133
2022-05-02,20.260000228881836,20.260000228881836,19.559999465942383,19.600000381469727,18.31404685974121,170365
2022-05-03,19.65999984741211,19.93000030517578,19.59000015258789,19.899999618530273,18.5943660736084,296162
2022-05-04,19.940000534057617,20.603500366210938,19.760000228881836,20.56999969482422,19.22040557861328,214694
2022-05-05,20.25,20.40999984741211,19.93000030517578,20.219999313354492,18.89337158203125,154423
2022-05-06,20.049999237060547,20.199499130249023,19.90999984741211,20.06999969482422,18.753211975097656,132810
2022-05-09,19.899999618530273,19.992300033569336,19.600000381469727,19.610000610351562,18.32339096069336,212492
2022-05-10,19.8700008392334,20.059999465942383,19.690000534057617,20.049999237060547,18.73452377319336,257667
2022-05-11,19.90999984741211,20.299999237060547,19.81999969482422,19.8700008392334,18.566333770751953,174493
2022-05-12,19.799999237060547,20.280000686645508,19.700000762939453,20.200000762939453,18.87468147277832,125164
2022-05-13,20.290000915527344,20.488500595092773,20.219999313354492,20.40999984741211,19.070903778076172,151125
2022-05-16,20.450000762939453,20.8700008392334,19.549999237060547,20.809999465942383,19.444658279418945,240125
2022-05-17,20.950000762939453,20.979999542236328,20.40999984741211,20.40999984741211,19.070903778076172,190433
2022-05-18,20.360000610351562,20.360000610351562,20.06999969482422,20.287799835205078,18.95672035217285,178659
2022-05-19,20.309999465942383,20.5,20.19499969482422,20.260000228881836,18.93074607849121,132295
2022-05-20,20.350000381469727,20.43000030517578,20.040000915527344,20.06999969482422,18.753211975097656,110793
2022-05-23,20.110000610351562,20.308000564575195,19.899999618530273,20.030000686645508,18.715835571289062,206812
2022-05-24,20.09000015258789,20.56999969482422,20.0,20.56999969482422,19.22040557861328,198621
2022-05-25,20.65999984741211,21.144399642944336,20.625699996948242,21.06999969482422,19.68760108947754,144386
2022-05-26,21.170000076293945,21.600000381469727,21.170000076293945,21.420000076293945,20.014636993408203,189345
2022-05-27,21.420000076293945,22.09000015258789,21.420000076293945,21.940000534057617,20.50052261352539,185574
2022-05-31,21.899999618530273,22.079999923706055,21.670000076293945,21.8799991607666,20.444454193115234,465171
2022-06-01,22.139999389648438,22.209999084472656,21.68000030517578,21.850000381469727,20.416425704956055,142003
2022-06-02,21.84000015258789,22.030000686645508,21.59000015258789,21.969999313354492,20.52855110168457,93562
2022-06-03,21.84000015258789,22.18000030517578,21.799999237060547,22.139999389648438,20.687397003173828,118443
2022-06-06,22.219999313354492,22.239999771118164,22.0,22.110000610351562,20.65936851501465,75125
2022-06-07,22.06999969482422,22.479999542236328,22.040000915527344,22.450000762939453,20.977060317993164,110909
2022-06-08,22.440000534057617,22.599899291992188,22.25629997253418,22.360000610351562,20.892963409423828,44755
2022-06-09,22.229999542236328,22.299999237060547,21.770000457763672,21.770000457763672,20.341676712036133,117598
2022-06-10,21.520000457763672,21.760000228881836,21.1299991607666,21.200000762939453,19.809072494506836,99565
2022-06-13,20.65999984741211,20.826099395751953,20.080400466918945,20.1299991607666,18.809274673461914,124737
2022-06-14,20.280000686645508,20.52720069885254,20.030000686645508,20.280000686645508,18.949434280395508,109002
2022-06-15,20.5,21.329999923706055,20.03059959411621,20.979999542236328,19.603506088256836,125950
2022-06-16,20.709999084472656,20.93000030517578,20.440000534057617,20.860000610351562,19.491378784179688,89051
2022-06-17,20.950000762939453,21.0,20.40999984741211,20.440000534057617,19.09893798828125,208217
2022-06-21,20.610000610351562,20.87689971923828,20.559999465942383,20.81999969482422,19.454004287719727,77963
2022-06-22,20.8799991607666,21.049999237060547,20.777999877929688,20.850000381469727,19.482036590576172,83948
2022-06-23,21.049999237060547,21.09000015258789,20.808799743652344,21.04509925842285,19.66433334350586,39616
2022-06-24,21.149999618530273,21.350000381469727,21.0,21.329999923706055,19.9305419921875,72489
2022-06-27,21.25,21.59000015258789,21.200000762939453,21.530000686645508,20.117420196533203,83355
2022-06-28,21.690000534057617,21.760000228881836,21.1200008392334,21.299999237060547,19.902509689331055,79787
2022-06-29,21.43000030517578,21.520000457763672,21.25,21.469999313354492,20.061359405517578,53979
2022-06-30,21.5,21.59000015258789,21.317699432373047,21.350000381469727,19.949230194091797,61914
2022-07-01,21.479999542236328,21.791099548339844,21.43000030517578,21.75,20.322986602783203,55321
2022-07-05,21.760000228881836,22.0,21.600000381469727,21.979999542236328,20.53789710998535,57528
2022-07-06,22.049999237060547,22.260000228881836,21.56999969482422,21.56999969482422,20.154796600341797,72001
2022-07-07,21.790000915527344,21.875,21.59000015258789,21.75,20.322986602783203,47871
2022-07-08,21.65999984741211,21.950000762939453,21.649999618530273,21.90999984741211,20.472490310668945,47508
2022-07-11,21.969999313354492,22.1200008392334,21.700000762939453,22.104999542236328,20.654695510864258,47410
2022-07-12,22.139999389648438,22.479999542236328,21.920000076293945,21.959999084472656,20.519207000732422,90592
2022-07-13,21.690000534057617,22.168699264526367,21.65999984741211,21.989999771118164,20.5472412109375,41080
2022-07-14,21.940000534057617,22.019899368286133,21.68000030517578,21.760000228881836,20.33233070373535,137968
2022-07-15,21.889999389648438,22.236400604248047,21.760000228881836,21.760000228881836,20.33233070373535,69378
2022-07-18,21.799999237060547,21.940000534057617,21.709999084472656,21.709999084472656,20.285612106323242,54187
2022-07-19,21.760000228881836,21.939899444580078,21.719999313354492,21.719999313354492,20.294954299926758,83339
2022-07-20,21.770000457763672,21.879899978637695,21.729999542236328,21.760000228881836,20.33233070373535,65707
2022-07-21,21.770000457763672,21.950000762939453,21.770000457763672,21.889999389648438,20.453800201416016,57998
