,Date,Adj Close,% change
0,2022-01-03,94.18000030517578,0.0
1,2022-01-04,96.08000183105467,0.020174150772162225
2,2022-01-05,94.08000183105467,-0.020815986281065735
3,2022-01-06,94.4800033569336,0.004251716816473072
4,2022-01-07,93.95999908447266,-0.005503855355470599
5,2022-01-10,94.75,0.008407842946200006
6,2022-01-11,96.56999969482422,0.019208440050915154
7,2022-01-12,93.91999816894533,-0.02744125022525934
8,2022-01-13,94.47000122070312,0.005856080307502065
9,2022-01-14,96.44000244140624,0.02085319355612958
10,2022-01-18,94.19000244140624,-0.023330567638330635
11,2022-01-19,90.9000015258789,-0.03492940683990298
12,2022-01-20,90.11000061035156,-0.0086908790128285
13,2022-01-21,88.8499984741211,-0.013982933389146246
14,2022-01-24,89.52999877929688,0.007653351906064865
15,2022-01-25,87.56999969482422,-0.02189209327819064
16,2022-01-26,86.48999786376953,-0.012333011702848284
17,2022-01-27,83.63999938964844,-0.0329517695053031
18,2022-01-28,85.12999725341797,0.017814417439533603
19,2022-01-31,86.12999725341797,0.011746740658562072
20,2022-02-01,87.2300033569336,0.012771463352995394
21,2022-02-02,85.19000244140625,-0.023386459211516164
22,2022-02-03,84.58000183105469,-0.00716047180267565
23,2022-02-04,84.83999633789062,0.0030739477560577377
24,2022-02-07,85.4800033569336,0.00754369456233861
25,2022-02-08,88.27999877929688,0.0327561454422447
26,2022-02-09,91.81999969482422,0.04009969375257327
27,2022-02-10,90.16000366210938,-0.018078806776650636
28,2022-02-11,89.08999633789062,-0.011867871348239856
29,2022-02-14,89.19999694824219,0.0012347133783052744
30,2022-02-15,92.87999725341795,0.04125561021387769
31,2022-02-16,94.18000030517578,0.013996587965122709
32,2022-02-17,93.0199966430664,-0.012316878937678521
33,2022-02-18,91.5,-0.016340536421420193
34,2022-02-22,88.16999816894531,-0.036393462634477514
35,2022-02-23,86.97000122070312,-0.013610037123317542
36,2022-02-24,90.9499969482422,0.04576285698144433
37,2022-02-25,79.05000305175781,-0.13084105877712604
38,2022-02-28,78.76000213623047,-0.0036685756398702196
39,2022-03-01,76.51000213623047,-0.028567800139316812
40,2022-03-02,77.38999938964844,0.011501728255752575
41,2022-03-03,76.8499984741211,-0.00697765757573543
42,2022-03-04,74.9000015258789,-0.02537406619336291
43,2022-03-07,71.94000244140625,-0.03951934611710173
44,2022-03-08,77.79000091552734,0.08131774083390964
45,2022-03-09,79.5999984741211,0.023267740548804428
46,2022-03-10,81.95999908447266,0.029648249442100427
47,2022-03-11,85.37999725341797,0.041727650160421126
48,2022-03-14,82.8499984741211,-0.029632219028861484
49,2022-03-15,82.91000366210938,0.0007242629944890222
50,2022-03-16,85.93000030517578,0.03642499710136393
51,2022-03-17,87.2300033569336,0.015128628501581698
52,2022-03-18,88.55999755859375,0.015246980975318847
53,2022-03-21,88.01000213623047,-0.006210427252997475
54,2022-03-22,88.58000183105469,0.006476533132471873
55,2022-03-23,86.70999908447266,-0.021110890809740712
56,2022-03-24,86.91999816894531,0.002421855457155342
57,2022-03-25,87.62999725341797,0.008168420379998542
58,2022-03-28,86.16999816894531,-0.016660950932709362
59,2022-03-29,86.93000030517578,0.008819799841940368
60,2022-03-30,86.12999725341797,-0.009202841929705885
61,2022-03-31,87.0999984741211,0.011262060276736374
62,2022-04-01,87.5999984741211,0.005740528229154496
63,2022-04-04,83.7300033569336,-0.04417802722143627
64,2022-04-05,81.26000213623047,-0.029499595386061617
65,2022-04-06,79.45999908447266,-0.022151156835316765
66,2022-04-07,78.80000305175781,-0.008306016112751391
67,2022-04-08,79.58000183105469,0.00989846128285743
68,2022-04-11,80.66000366210938,0.013571271754271752
69,2022-04-12,80.27999877929688,-0.004711193473339925
70,2022-04-13,78.5999984741211,-0.020926760472360972
71,2022-04-14,79.75,0.014631062954251206
72,2022-04-18,78.79000091552734,-0.012037606074892238
73,2022-04-19,80.95999908447266,0.027541542628890525
74,2022-04-20,81.58999633789062,0.007781586716183675
75,2022-04-21,78.94000244140625,-0.03247939717401005
76,2022-04-22,75.7300033569336,-0.04066378243217439
77,2022-04-25,75.12999725341797,-0.007922964174287062
78,2022-04-26,72.29000091552734,-0.03780109732083636
79,2022-04-27,72.33000183105469,0.0005533395354924142
80,2022-04-28,72.80999755859375,0.0066361912814576485
81,2022-04-29,72.01000213623047,-0.010987439214229955
82,2022-05-02,72.75,0.010276320536271921
83,2022-05-03,73.7300033569336,0.013470836521424001
84,2022-05-04,76.9000015258789,0.042994683637800346
85,2022-05-05,74.44000244140625,-0.03198958433888721
86,2022-05-06,77.02999877929688,0.03479307164087331
87,2022-05-09,74.69999694824219,-0.03024797959208736
88,2022-05-10,75.7300033569336,0.013788573638163326
89,2022-05-11,75.22000122070312,-0.006734479250274261
90,2022-05-12,75.63999938964844,0.005583596944022773
91,2022-05-13,77.73999786376953,0.027763068364176746
92,2022-05-16,78.18000030517578,0.005659923507810083
93,2022-05-17,79.97000122070312,0.022895892920696825
94,2022-05-18,78.04000091552734,-0.024134053716584503
95,2022-05-19,78.19999694824219,0.0020501797903362817
96,2022-05-20,80.25,0.026214873807663075
97,2022-05-23,79.5999984741211,-0.008099707487587593
98,2022-05-24,79.11000061035156,-0.006155752175407869
99,2022-05-25,81.19999694824219,0.026418863882768706
100,2022-05-26,83.08999633789062,0.02327585542710242
101,2022-05-27,84.27999877929688,0.014321849727457314
102,2022-05-31,83.58999633789062,-0.008187024814904853
103,2022-06-01,83.54000091552734,-0.000598102937595435
104,2022-06-02,83.18000030517578,-0.004309320162871222
105,2022-06-03,81.1500015258789,-0.024404890260268042
106,2022-06-06,85.0,0.047442987082302324
107,2022-06-07,87.16000366210938,0.025411807789522012
108,2022-06-08,85.94999694824219,-0.013882591361032759
109,2022-06-09,85.19000244140625,-0.008842286606404404
110,2022-06-10,82.44000244140625,-0.032280783204478136
111,2022-06-13,78.94000244140625,-0.04245511761705256
112,2022-06-14,76.97000122070312,-0.024955677220372174
113,2022-06-15,75.47000122070312,-0.019488111942455477
114,2022-06-16,68.66999816894531,-0.09010206627494288
115,2022-06-17,69.4000015258789,0.010630601083425173
116,2022-06-21,73.63999938964844,0.06109506873985371
117,2022-06-22,72.5199966430664,-0.01520916289876384
118,2022-06-23,70.4000015258789,-0.029233248970236825
119,2022-06-24,73.56999969482422,0.04502838210564564
120,2022-06-27,75.02999877929688,0.019845033172881443
121,2022-06-28,72.80000305175781,-0.02972138829561577
122,2022-06-29,71.30000305175781,-0.020604394740664556
123,2022-06-30,71.66000366210938,0.005049096703267031
124,2022-07-01,72.08000183105469,0.005860984475045239
125,2022-07-05,71.80000305175781,-0.0038845556629306666
126,2022-07-06,70.87000274658203,-0.01295264993937928
127,2022-07-07,72.97000122070312,0.029631697371739874
128,2022-07-08,72.6500015258789,-0.004385359592585902
129,2022-07-11,71.69999694824219,-0.013076456403078196
130,2022-07-12,71.26000213623047,-0.006136608517979925
131,2022-07-13,71.5,0.003367918279187254
132,2022-07-14,70.98999786376953,-0.007132897010216355
133,2022-07-15,71.51000213623047,0.007325035753048326
134,2022-07-18,70.62999725341797,-0.012306039106753763
135,2022-07-19,73.79000091552734,0.04474024897341278
136,2022-07-20,73.51000213623047,-0.0037945355173176765
137,2022-07-21,73.2699966430664,-0.0032649365554265897
138,2022-07-22,72.5199966430664,-0.010236113475664665
139,2022-07-25,68.36000061035156,-0.05736343388417098
140,2022-07-26,71.69999694824219,0.04885892785356205
141,2022-07-27,74.04000091552734,0.032636039984413445
142,2022-07-28,78.95999908447266,0.06645054170864428
143,2022-07-29,78.93000030517578,-0.00037992375436557424
144,2022-08-01,78.12999725341797,-0.010135601782144565
145,2022-08-02,79.11000061035156,0.012543240642322262
146,2022-08-03,79.72000122070312,0.007710790110545762
147,2022-08-04,80.23999786376953,0.0065227876957352215
148,2022-08-05,81.29000091552734,0.0130857811529419
149,2022-08-08,80.8499984741211,-0.005412749864075916
150,2022-08-09,79.62000274658203,-0.015213305513329889
151,2022-08-10,80.55000305175781,0.011680485720853673
152,2022-08-11,81.75,0.014897540692470512
153,2022-08-12,83.1500015258789,0.017125400928182266
154,2022-08-15,82.2300033569336,-0.011064319327270034
155,2022-08-16,82.41999816894531,0.002310529055763455
156,2022-08-17,81.79000091552734,-0.007643742628173689
157,2022-08-18,82.98999786376953,0.014671682782856799
158,2022-08-19,82.12000274658203,-0.010483132179562427
159,2022-08-22,80.97000122070312,-0.014003914849196386
160,2022-08-23,82.25,0.015808308756324774
161,2022-08-24,84.58000183105469,0.02832828973926671
162,2022-08-25,85.26000213623047,0.00803972913755735
163,2022-08-26,83.75,-0.017710557100593882
164,2022-08-29,83.8499984741211,0.001194011631296732
165,2022-08-30,81.0,-0.03398924896821198
166,2022-08-31,80.5,-0.006172839506172867
167,2022-09-01,79.33999633789062,-0.014409983380240687
168,2022-09-02,78.9000015258789,-0.005545687324434501
169,2022-09-06,77.69999694824219,-0.015209183199358045
170,2022-09-07,80.08000183105469,0.030630694675546577
171,2022-09-08,79.7699966430664,-0.003871193567681286
172,2022-09-09,82.51000213623047,0.034348822971929094
173,2022-09-12,83.19999694824219,0.008362559618802168
174,2022-09-13,81.95999908447266,-0.01490382102466803
175,2022-09-14,83.05000305175781,0.013299218880685082
176,2022-09-15,82.30999755859375,-0.008910360818444318
177,2022-09-16,80.91000366210938,-0.01700879526193355
178,2022-09-19,81.69000244140625,0.009640325596254495
179,2022-09-20,80.04000091552734,-0.02019832876198535
180,2022-09-21,78.36000061035156,-0.020989508820081326
181,2022-09-22,76.11000061035156,-0.028713629179104028
182,2022-09-23,72.94000244140625,-0.041650218677230844
183,2022-09-26,71.76000213623047,-0.016177683927604658
184,2022-09-27,70.16000366210938,-0.0222965221082857
185,2022-09-28,70.77999877929688,0.008836874071064704
186,2022-09-29,65.5999984741211,-0.07318452097361339
187,2022-09-30,63.5,-0.03201217260621636
188,2022-10-03,66.88999938964844,0.05338581715981783
189,2022-10-04,69.04000091552734,0.03214234632227586
190,2022-10-05,67.94999694824219,-0.0157880062692759
191,2022-10-06,67.5,-0.006622471941903907
192,2022-10-07,65.52999877929688,-0.029185203269675886
193,2022-10-10,63.2400016784668,-0.03494578274818405
194,2022-10-11,64.55999755859375,0.02087279957452015
195,2022-10-12,65.52999877929688,0.01502480262367989
196,2022-10-13,70.16000366210938,0.07065473781567166
197,2022-10-14,67.95999908447266,-0.0313569621266262
198,2022-10-17,70.58999633789062,0.03869919495067897
199,2022-10-18,72.69000244140625,0.02974934427625686
200,2022-10-19,73.11000061035156,0.005777935821144942
201,2022-10-20,74.0,0.012173428836251832
202,2022-10-21,75.30000305175781,0.01756760880753805
203,2022-10-24,75.55999755859375,0.0034527821553635984
204,2022-10-25,76.36000061035156,0.010587653224015003
205,2022-10-26,75.83000183105469,-0.006940790663443552
206,2022-10-27,75.66000366210938,-0.0022418325839429487
207,2022-10-28,76.72000122070312,0.01401001199164087
208,2022-10-31,77.08000183105469,0.004692395784978265
209,2022-11-01,78.41999816894531,0.017384487624009903
210,2022-11-02,76.19999694824219,-0.028309121047420005
211,2022-11-03,73.95999908447266,-0.02939629860209858
212,2022-11-04,86.6500015258789,0.17157926715105143
213,2022-11-07,90.76000213623048,0.047432204708318215
214,2022-11-08,89.93000030517578,-0.009145017755826768
215,2022-11-09,88.11000061035156,-0.020237959397843674
216,2022-11-10,91.5500030517578,0.03904213389600275
217,2022-11-11,95.69000244140624,0.04522118243194262
218,2022-11-14,91.02999877929688,-0.04869896063554624
219,2022-11-15,92.08999633789062,0.011644486134331666
220,2022-11-16,91.79000091552734,-0.0032576331229567934
221,2022-11-17,91.56999969482422,-0.0023967885228107777
222,2022-11-18,93.5999984741211,0.022168819330154577
223,2022-11-21,93.63999938964844,0.00042736021559242054
224,2022-11-22,92.0199966430664,-0.017300328461568926
225,2022-11-23,89.9000015258789,-0.02303841767578718
226,2022-11-25,90.81999969482422,0.010233572339600983
227,2022-11-28,86.58000183105469,-0.0466857286722846
228,2022-11-29,87.33999633789062,0.008777945146258181
229,2022-11-30,90.83000183105467,0.03995884634185609
230,2022-12-01,89.06999969482422,-0.019376880994719015
231,2022-12-02,87.3499984741211,-0.019310668312521262
232,2022-12-05,86.55999755859375,-0.009044086197224077
233,2022-12-06,86.63999938964844,0.0009242355974019567
234,2022-12-07,86.8499984741211,0.0024238121647279787
235,2022-12-08,88.97000122070312,0.02440993418340387
236,2022-12-09,88.29000091552734,-0.00764302906424541
237,2022-12-12,87.12999725341797,-0.013138562125729503
238,2022-12-13,89.36000061035156,0.025593979424188618
239,2022-12-14,89.1500015258789,-0.002350034501323983
240,2022-12-15,86.52999877929688,-0.029388701085119817
241,2022-12-16,85.5,-0.011903372169506099
242,2022-12-19,85.41000366210938,-0.0010525887472587758
243,2022-12-20,85.55999755859375,0.0017561630962781294
244,2022-12-21,86.5999984741211,0.012155223763478107
245,2022-12-22,83.5,-0.03579674975453351
246,2022-12-23,85.0,0.017964071856287456
247,2022-12-27,84.25,-0.008823529411764675
248,2022-12-28,82.8499984741211,-0.016617228793814887
249,2022-12-29,84.4000015258789,0.01870854653355214
250,2022-12-30,85.33000183105469,0.011018960762585017
