,Unnamed: 0.1,Unnamed: 0,Date,Adj Close,% change
0,0,0,2022-01-03,9.600000381469728,0.0
1,1,1,2022-01-04,9.600000381469728,0.0
2,2,2,2022-01-05,9.300000190734863,-0.03125001862645094
3,3,3,2022-01-06,9.300000190734863,0.0
4,4,4,2022-01-07,9.100000381469728,-0.021505355393904746
5,5,5,2022-01-10,9.100000381469728,0.0
6,6,6,2022-01-11,9.0,-0.010989052448102998
7,7,7,2022-01-12,9.0,0.0
8,8,8,2022-01-13,8.899999618530273,-0.011111153496636272
9,9,9,2022-01-14,8.800000190734863,-0.011235891245119367
10,10,10,2022-01-18,8.699999809265137,-0.011363679466167786
11,11,11,2022-01-19,8.600000381469727,-0.011494187354914032
12,12,12,2022-01-20,8.600000381469727,0.0
13,13,13,2022-01-21,8.300000190734863,-0.034883741561368864
14,14,14,2022-01-24,8.300000190734863,0.0
15,15,15,2022-01-25,8.5,0.024096362008327654
16,16,16,2022-01-26,8.5,0.0
17,17,17,2022-01-27,8.600000381469727,0.01176475076114425
18,18,18,2022-01-28,8.300000190734863,-0.034883741561368864
19,19,19,2022-01-31,8.5,0.024096362008327654
20,20,20,2022-02-01,8.699999809265137,0.023529389325310124
21,21,21,2022-02-02,8.600000381469727,-0.011494187354914032
22,22,22,2022-02-03,8.199999809265137,-0.04651169237927755
23,23,23,2022-02-04,8.100000381469727,-0.012195052453833122
24,24,24,2022-02-07,8.100000381469727,0.0
25,25,25,2022-02-08,8.5,0.04938266662867674
26,26,26,2022-02-09,9.199999809265137,0.08235291873707484
27,27,27,2022-02-10,8.800000190734863,-0.04347822030685711
28,28,28,2022-02-11,9.399999618530272,0.06818175168076945
29,29,29,2022-02-14,9.0,-0.04255315263436288
30,30,30,2022-02-15,9.100000381469728,0.011111153496636383
31,31,31,2022-02-16,8.899999618530273,-0.021978104896205886
32,32,32,2022-02-17,9.199999809265137,0.03370788804420255
33,33,33,2022-02-18,9.100000381469728,-0.010869503246587087
34,34,34,2022-02-22,9.600000381469728,0.054945052641772074
35,35,35,2022-02-23,9.199999809265137,-0.041666724615624706
36,36,36,2022-02-24,9.800000190734863,0.0652174341205396
37,37,37,2022-02-25,9.5,-0.03061226376490178
38,38,38,2022-02-28,9.699999809265137,0.021052611501593432
39,39,39,2022-03-01,9.199999809265137,-0.051546392766154026
40,40,40,2022-03-02,9.300000190734863,0.010869606906841245
41,41,41,2022-03-03,9.399999618530272,0.010752626424140654
42,42,42,2022-03-04,9.300000190734863,-0.010638237431231268
43,43,43,2022-03-07,9.199999809265137,-0.010752728969764092
44,44,44,2022-03-08,9.100000381469728,-0.010869503246587087
45,45,45,2022-03-09,8.899999618530273,-0.021978104896205886
46,46,46,2022-03-10,9.0,0.011235998399541591
47,47,47,2022-03-11,8.800000190734863,-0.0222222010294596
48,48,48,2022-03-14,8.600000381469727,-0.022727250560256596
49,49,49,2022-03-15,8.5,-0.011627950817908794
50,50,50,2022-03-16,8.800000190734863,0.035294140086454595
51,51,51,2022-03-17,9.0,0.022727250560256484
52,52,52,2022-03-18,9.0,0.0
53,53,53,2022-03-21,8.899999618530273,-0.011111153496636272
54,54,54,2022-03-22,8.899999618530273,0.0
55,55,55,2022-03-23,8.899999618530273,0.0
56,56,56,2022-03-24,9.0,0.011235998399541591
57,57,57,2022-03-25,8.5,-0.05555555555555558
58,58,58,2022-03-28,8.600000381469727,0.01176475076114425
59,59,59,2022-03-29,8.600000381469727,0.0
60,60,60,2022-03-30,8.600000381469727,0.0
61,61,61,2022-03-31,8.300000190734863,-0.034883741561368864
62,62,62,2022-04-01,8.300000190734863,0.0
63,63,63,2022-04-04,8.5,0.024096362008327654
64,64,64,2022-04-05,8.399999618530273,-0.01176475076114425
65,65,65,2022-04-06,8.199999809265137,-0.023809502184254927
66,66,66,2022-04-07,8.199999809265137,0.0
67,67,67,2022-04-08,8.100000381469727,-0.012195052453833122
68,68,68,2022-04-11,8.300000190734863,0.02469133331433837
69,69,69,2022-04-12,8.399999618530273,0.012048123553905166
70,70,70,2022-04-13,8.199999809265137,-0.023809502184254927
71,71,71,2022-04-14,8.300000190734863,0.012195168755581687
72,72,72,2022-04-18,8.0,-0.036144600462750365
73,73,73,2022-04-19,8.100000381469727,0.01250004768371582
74,74,74,2022-04-20,8.0,-0.012345725525951368
75,75,75,2022-04-21,8.100000381469727,0.01250004768371582
76,76,76,2022-04-22,8.0,-0.012345725525951368
77,77,77,2022-04-25,8.0,0.0
78,78,78,2022-04-26,7.699999809265137,-0.03750002384185791
79,79,79,2022-04-27,7.699999809265137,0.0
80,80,80,2022-04-28,7.800000190734863,0.01298706285023532
81,81,81,2022-04-29,7.900000095367432,0.012820500280416924
82,82,82,2022-05-02,7.199999809265137,-0.08860763008253325
83,83,83,2022-05-03,7.699999809265137,0.06944444628409396
84,84,84,2022-05-04,7.699999809265137,0.0
85,85,85,2022-05-05,7.599999904632568,-0.012987000923330161
86,86,86,2022-05-06,7.400000095367432,-0.026315764707210976
87,87,87,2022-05-09,7.0,-0.05405406624492348
88,88,88,2022-05-10,6.599999904632568,-0.05714287076677593
89,89,89,2022-05-11,7.0,0.06060607593140577
90,90,90,2022-05-12,6.599999904632568,-0.05714287076677593
91,91,91,2022-05-13,6.800000190734863,0.03030307408973054
92,92,92,2022-05-16,6.800000190734863,0.0
93,93,93,2022-05-17,6.900000095367432,0.014705867915830284
94,94,94,2022-05-18,6.699999809265137,-0.028985548309857667
95,95,95,2022-05-19,7.199999809265137,0.07462686779611127
96,96,96,2022-05-20,7.099999904632568,-0.01388887601134181
97,97,97,2022-05-23,7.0,-0.01408449379940424
98,98,98,2022-05-24,6.900000095367432,-0.014285700661795464
99,99,99,2022-05-25,7.0,0.014492739601511984
100,100,100,2022-05-26,7.0,0.0
101,101,101,2022-05-27,7.099999904632568,0.014285700661795575
102,102,102,2022-05-31,7.199999809265137,0.01408449379940424
103,103,103,2022-06-01,7.199999809265137,0.0
104,104,104,2022-06-02,7.0,-0.02777775202268362
105,105,105,2022-06-03,7.199999809265137,0.028571401323590928
106,106,106,2022-06-06,7.099999904632568,-0.01388887601134181
107,107,107,2022-06-07,7.5,0.05633804235778106
108,108,108,2022-06-08,7.699999809265137,0.026666641235351562
109,109,109,2022-06-09,7.300000190734863,-0.051948003693320643
110,110,110,2022-06-10,7.0,-0.0410959154652657
111,111,111,2022-06-13,6.599999904632568,-0.05714287076677593
112,112,112,2022-06-14,6.599999904632568,0.0
113,113,113,2022-06-15,6.599999904632568,0.0
114,114,114,2022-06-16,7.099999904632568,0.07575757685224316
115,115,115,2022-06-17,7.0,-0.01408449379940424
116,116,116,2022-06-21,6.900000095367432,-0.014285700661795464
117,117,117,2022-06-22,6.900000095367432,0.0
118,118,118,2022-06-23,6.5,-0.057971027512881634
119,119,119,2022-06-24,6.400000095367432,-0.015384600712702867
120,120,120,2022-06-27,6.800000190734863,0.0625000139698384
121,121,121,2022-06-28,6.800000190734863,0.0
122,122,122,2022-06-29,6.599999904632568,-0.02941180595477033
123,123,123,2022-06-30,7.0,0.06060607593140577
124,124,124,2022-07-01,6.699999809265137,-0.04285717010498047
125,125,125,2022-07-05,6.599999904632568,-0.014925359325276832
126,126,126,2022-07-06,6.5,-0.015151500920837613
127,127,127,2022-07-07,6.599999904632568,0.015384600712702756
128,128,128,2022-07-08,6.800000190734863,0.03030307408973054
129,129,129,2022-07-11,6.800000190734863,0.0
130,130,130,2022-07-12,6.800000190734863,0.0
131,131,131,2022-07-13,6.800000190734863,0.0
132,132,132,2022-07-14,6.800000190734863,0.0
133,133,133,2022-07-15,6.800000190734863,0.0
134,134,134,2022-07-18,6.800000190734863,0.0
135,135,135,2022-07-19,6.900000095367432,0.014705867915830284
136,136,136,2022-07-20,6.699999809265137,-0.028985548309857667
