Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,25.309999465942383,25.36989974975586,25.309999465942383,25.36989974975586,24.05870819091797,6412
2022-01-04,25.31999969482422,25.345199584960938,25.299999237060547,25.345199584960938,24.03528594970703,7426
2022-01-05,25.3700008392334,25.389999389648438,25.350000381469727,25.350000381469727,24.039838790893555,4224
2022-01-06,25.382200241088867,25.382200241088867,25.3799991607666,25.380300521850586,24.068572998046875,1981
2022-01-07,25.3799991607666,25.479900360107422,25.3799991607666,25.420000076293945,24.106220245361328,6643
2022-01-10,25.3799991607666,25.450000762939453,25.3799991607666,25.420000076293945,24.106220245361328,3785
2022-01-11,25.479999542236328,25.479999542236328,25.458999633789062,25.479999542236328,24.163118362426758,1930
2022-01-12,25.399999618530273,25.479999542236328,25.399999618530273,25.399999618530273,24.087251663208008,3239
2022-01-13,25.399999618530273,25.49250030517578,25.399999618530273,25.40999984741211,24.096736907958984,4628
2022-01-14,25.40999984741211,25.410400390625,25.390100479125977,25.390100479125977,24.077865600585938,1443
2022-01-18,25.389999389648438,25.420000076293945,25.389999389648438,25.409000396728516,24.095788955688477,1537
2022-01-19,25.400100708007812,25.420000076293945,25.399999618530273,25.415000915527344,24.101478576660156,7929
2022-01-20,25.479999542236328,25.479999542236328,25.440000534057617,25.440000534057617,24.125185012817383,2832
2022-01-21,25.479999542236328,25.479999542236328,25.399999618530273,25.469999313354492,24.153635025024414,2375
2022-01-24,25.469999313354492,25.469999313354492,25.3799991607666,25.3799991607666,24.068286895751953,4129
2022-01-25,25.329999923706055,25.44499969482422,25.329999923706055,25.44499969482422,24.129926681518555,249
2022-01-26,25.489900588989258,25.53499984741211,25.489900588989258,25.53499984741211,24.21527671813965,1878
2022-01-27,25.36829948425293,25.450000762939453,25.36829948425293,25.450000762939453,24.13467025756836,1616
2022-01-28,25.34000015258789,25.3799991607666,25.329999923706055,25.34000015258789,24.030357360839844,3610
2022-01-31,25.309999465942383,25.559999465942383,25.309999465942383,25.43000030517578,24.115703582763672,3660
2022-02-01,25.420000076293945,25.5,25.36750030517578,25.5,24.182086944580078,1814
2022-02-02,25.499900817871094,25.530000686645508,25.42770004272461,25.510000228881836,24.19156837463379,9320
2022-02-03,25.510000228881836,25.59000015258789,25.459800720214844,25.582700729370117,24.260513305664062,5245
2022-02-04,25.56999969482422,25.56999969482422,25.42140007019043,25.551700592041016,24.231115341186523,3760
2022-02-07,25.420000076293945,25.483999252319336,25.420000076293945,25.44499969482422,24.129926681518555,2475
2022-02-08,25.459999084472656,25.492000579833984,25.290000915527344,25.290000915527344,23.982940673828125,3737
2022-02-09,25.290000915527344,25.424999237060547,25.25,25.25,23.945009231567383,5438
2022-02-10,25.200000762939453,25.200000762939453,24.770000457763672,24.959999084472656,23.669992446899414,16862
2022-02-11,24.8799991607666,24.93000030517578,24.86009979248047,24.90999984741211,23.622577667236328,6418
2022-02-14,25.0,25.00029945373535,24.81999969482422,24.829999923706055,23.54671287536621,9358
2022-02-15,24.930500030517578,25.040000915527344,24.930500030517578,25.040000915527344,23.745861053466797,600
2022-02-16,24.91699981689453,24.91699981689453,24.850000381469727,24.850000381469727,23.5656795501709,966
2022-02-17,24.8700008392334,24.899999618530273,24.649999618530273,24.850000381469727,23.5656795501709,4052
2022-02-18,24.950000762939453,24.96980094909668,24.899999618530273,24.899999618530273,23.613094329833984,3260
2022-02-22,24.760000228881836,24.899999618530273,24.760000228881836,24.8799991607666,23.594127655029297,6374
2022-02-23,24.959999084472656,24.959999084472656,24.549999237060547,24.760000228881836,23.480331420898438,18551
2022-02-24,24.700000762939453,24.8799991607666,24.700000762939453,24.75,23.470844268798828,2701
2022-02-25,24.729999542236328,24.920000076293945,24.729999542236328,24.88759994506836,23.601335525512695,4348
2022-02-28,24.84000015258789,25.01140022277832,24.83300018310547,25.01140022277832,23.71873664855957,5125
2022-03-01,25.049999237060547,25.100000381469727,25.0,25.100000381469727,23.802759170532227,5590
2022-03-02,25.084999084472656,25.084999084472656,25.084999084472656,25.084999084472656,23.788532257080078,300
2022-03-03,25.190000534057617,25.190000534057617,24.985000610351562,24.985000610351562,23.693702697753906,2597
2022-03-04,25.02720069885254,25.065000534057617,25.02720069885254,25.038700103759766,23.744626998901367,901
2022-03-07,24.920000076293945,25.020000457763672,24.920000076293945,25.0,23.70792579650879,8003
2022-03-08,24.920000076293945,25.030000686645508,24.920000076293945,25.02989959716797,23.73628044128418,4437
2022-03-09,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,23.698442459106445,530
2022-03-10,25.010000228881836,25.020000457763672,24.969999313354492,25.020000457763672,23.726896286010742,3508
2022-03-11,25.02989959716797,25.02989959716797,24.920000076293945,25.0,23.70792579650879,3930
2022-03-14,24.969999313354492,25.010000228881836,24.84000015258789,24.8700008392334,23.584646224975586,11545
2022-03-15,24.90999984741211,24.95009994506836,24.850000381469727,24.949899673461914,23.660415649414062,6873
2022-03-16,24.921899795532227,25.0,24.921899795532227,24.989999771118164,23.698442459106445,7215
2022-03-17,25.0,25.09000015258789,25.0,25.0226993560791,23.72945213317871,9980
2022-03-18,24.93000030517578,25.0,24.899999618530273,24.899999618530273,23.911720275878906,2582
2022-03-21,25.0,25.0,24.799999237060547,24.799999237060547,23.815689086914062,3465
2022-03-22,24.809999465942383,24.899999618530273,24.799999237060547,24.899999618530273,23.911720275878906,2958
2022-03-23,24.850000381469727,24.90999984741211,24.75,24.829999923706055,23.844499588012695,6429
2022-03-24,24.8799991607666,24.895000457763672,24.83060073852539,24.850000381469727,23.863704681396484,8005
2022-03-25,24.770000457763672,24.799999237060547,24.691999435424805,24.780000686645508,23.796483993530273,5007
2022-03-28,24.940000534057617,24.940000534057617,24.80500030517578,24.818599700927734,23.83354949951172,4419
2022-03-29,24.709999084472656,26.020000457763672,24.709999084472656,24.850000381469727,23.863704681396484,35192
2022-03-30,24.729999542236328,24.93000030517578,24.729999542236328,24.899999618530273,23.911720275878906,11166
2022-03-31,24.881399154663086,24.979999542236328,24.8799991607666,24.969999313354492,23.978940963745117,7186
2022-04-01,24.976999282836914,24.979999542236328,24.940000534057617,24.969499588012695,23.97846221923828,5095
2022-04-04,24.920000076293945,24.969999313354492,24.825000762939453,24.879199981689453,23.891746520996094,5592
2022-04-05,24.76449966430664,24.770000457763672,24.670000076293945,24.715900421142578,23.734928131103516,10356
2022-04-06,24.649999618530273,25.0,24.649999618530273,24.81999969482422,23.83489418029785,11886
2022-04-07,24.84000015258789,24.864999771118164,24.84000015258789,24.840200424194336,23.854293823242188,1146
2022-04-08,24.743099212646484,24.86840057373047,24.649999618530273,24.700000762939453,23.71965980529785,3715
