,Unnamed: 0.1,Unnamed: 0,Date,Adj Close,% change
0,0,0,2022-01-03,101.30911254882812,0.0
1,1,1,2022-01-04,104.08588409423828,0.02740890207750879
2,2,2,2022-01-05,103.07440185546876,-0.009717765742891071
3,3,3,2022-01-06,106.38552856445312,0.03212365678946383
4,4,4,2022-01-07,106.37600708007812,-8.949980794836776e-05
5,5,5,2022-01-10,106.33782958984376,-0.0003588919276281688
6,6,6,2022-01-11,107.01532745361328,0.006371183861685781
7,7,7,2022-01-12,107.59739685058594,0.00543912176715966
8,8,8,2022-01-13,108.49435424804688,0.008336236969622046
9,9,9,2022-01-14,110.98486328125,0.02295519476994312
10,10,10,2022-01-18,110.40279388427734,-0.005244583628468469
11,11,11,2022-01-19,102.58775329589844,-0.07078661973509948
12,12,12,2022-01-20,97.18689727783205,-0.05264620624343397
13,13,13,2022-01-21,96.16587829589844,-0.010505726703207485
14,14,14,2022-01-24,97.67354583740234,0.015677780603894353
15,15,15,2022-01-25,97.31095123291016,-0.003712311264872037
16,16,16,2022-01-26,96.6907196044922,-0.006373708411640644
17,17,17,2022-01-27,94.24791717529295,-0.02526408365964583
18,18,18,2022-01-28,96.80520629882812,0.027133640723103092
19,19,19,2022-01-31,97.8548583984375,0.010842930248701643
20,20,20,2022-02-01,99.7346420288086,0.019209916207912237
21,21,21,2022-02-02,99.45793151855467,-0.0027744673728712366
22,22,22,2022-02-03,98.91403198242188,-0.005468639130417952
23,23,23,2022-02-04,99.95413208007812,0.010515192605242252
24,24,24,2022-02-07,99.80145263671876,-0.001527495063806339
25,25,25,2022-02-08,102.14881896972656,0.023520362389436444
26,26,26,2022-02-09,101.29956817626952,-0.008313858173032207
27,27,27,2022-02-10,100.10680389404295,-0.011774623561583764
28,28,28,2022-02-11,99.32435607910156,-0.007816130217977668
29,29,29,2022-02-14,97.53082275390624,-0.018057336548620184
30,30,30,2022-02-15,99.90939331054688,0.024387885690684064
31,31,31,2022-02-16,99.55453491210938,-0.0035518021547232825
32,32,32,2022-02-17,96.03462982177734,-0.03535655199875665
33,33,33,2022-02-18,97.6554946899414,0.016877920716434236
34,34,34,2022-02-22,97.60755157470705,-0.0004909412971239036
35,35,35,2022-02-23,96.14971923828124,-0.014935651114145743
36,36,36,2022-02-24,94.53843688964844,-0.016758055680221706
37,37,37,2022-02-25,98.91192626953124,0.04626149451770423
38,38,38,2022-02-28,98.49951171875,-0.004169512882171822
39,39,39,2022-03-01,93.3395538330078,-0.05238561893053495
40,40,40,2022-03-02,97.89527893066406,0.04880808736033626
41,41,41,2022-03-03,98.2021942138672,0.003135138758024514
42,42,42,2022-03-04,95.98667907714844,-0.02256074983308176
43,43,43,2022-03-07,95.33448028564452,-0.0067946802386997796
44,44,44,2022-03-08,95.1810302734375,-0.0016095961476607634
45,45,45,2022-03-09,97.13758850097656,0.020556178283826387
46,46,46,2022-03-10,95.40162658691406,-0.017871165435047298
47,47,47,2022-03-11,96.91699981689452,0.015884144581118864
48,48,48,2022-03-14,97.84732818603516,0.009599227905303653
49,49,49,2022-03-15,96.8115005493164,-0.010586161685982365
50,50,50,2022-03-16,99.13253021240234,0.023974730790414567
51,51,51,2022-03-17,97.8281478881836,-0.013157964609840644
52,52,52,2022-03-18,96.68682098388672,-0.01166665145906065
53,53,53,2022-03-21,96.33195495605467,-0.003670262650286027
54,54,54,2022-03-22,96.43744659423828,0.0010950845774044815
55,55,55,2022-03-23,91.93927001953124,-0.04664346406467168
56,56,56,2022-03-24,93.1573257446289,0.013248481577446736
57,57,57,2022-03-25,95.1138916015625,0.021002812621490508
58,58,58,2022-03-28,93.18610382080078,-0.020268204237056442
