,Unnamed: 0,Date,Adj Close,% change
0,0,2022-01-03,559.738037109375,0.0
1,1,2022-01-04,557.2885131835938,-0.004376197012501026
2,2,2022-01-05,543.1546020507812,-0.02536192797527881
3,3,2022-01-06,543.0360717773438,-0.0002182256635403501
4,4,2022-01-07,529.5835571289062,-0.02477278278109174
5,5,2022-01-10,512.4173583984375,-0.03241452363727815
6,6,2022-01-11,515.6077270507812,0.006226113538220668
7,7,2022-01-12,519.331298828125,0.007221714458474304
8,8,2022-01-13,510.5210266113281,-0.016964647108073994
9,9,2022-01-14,496.8019104003906,-0.026872774079454653
10,10,2022-01-18,482.0655212402344,-0.029662505017904794
11,11,2022-01-19,484.1297912597656,0.004282135785650842
12,12,2022-01-20,476.8800964355469,-0.01497469264461948
13,13,2022-01-21,475.68499755859375,-0.002506078332658257
14,14,2022-01-24,482.8853149414063,0.015136734224891368
15,15,2022-01-25,471.4477844238281,-0.023685811441513827
16,16,2022-01-26,477.5221252441406,0.012884440273138953
17,17,2022-01-27,476.583740234375,-0.0019651131542561817
18,18,2022-01-28,486.371826171875,0.020538019053454093
19,19,2022-01-31,498.9156188964844,0.02579054141219239
20,20,2022-02-01,502.1552429199219,0.006493330536740949
21,21,2022-02-02,515.597900390625,0.026769923564945897
22,22,2022-02-03,516.1320190429688,0.001035920921980349
23,23,2022-02-04,514.1536865234375,-0.003832997075437272
24,24,2022-02-07,510.3155212402344,-0.00746501558542878
25,25,2022-02-08,515.5187377929688,0.010196077399505343
26,26,2022-02-09,523.11572265625,0.014736583379695078
27,27,2022-02-10,512.8775634765625,-0.019571499643904255
28,28,2022-02-11,504.1627807617188,-0.01699193596181159
29,29,2022-02-14,501.08636474609375,-0.006102029211630833
30,30,2022-02-15,508.3668212890625,0.014529344750096707
31,31,2022-02-16,506.8632507324219,-0.002957648874149621
32,32,2022-02-17,509.4450988769531,0.0050937765576819505
33,33,2022-02-18,507.1303405761719,-0.004543685484233784
34,34,2022-02-22,496.7536926269531,-0.02046150095738586
35,35,2022-02-23,489.908447265625,-0.013779958685619098
36,36,2022-02-24,500.116943359375,0.02083755883518168
37,37,2022-02-25,511.8982238769531,0.023557051353711778
38,38,2022-02-28,513.63916015625,0.003400942214863756
39,39,2022-03-01,517.2794799804688,0.007087309743111003
40,40,2022-03-02,522.294677734375,0.009695334819961543
41,41,2022-03-03,527.2901000976562,0.009564375392356217
42,42,2022-03-04,519.8216552734375,-0.014163825231756744
43,43,2022-03-07,522.8091430664062,0.0057471399328241635
44,44,2022-03-08,517.704833984375,-0.009763236067550807
45,45,2022-03-09,521.948486328125,0.008197049873167828
46,46,2022-03-10,526.963623046875,0.009608489822494182
47,47,2022-03-11,521.720947265625,-0.009948838120812042
48,48,2022-03-14,520.2669067382812,-0.002787008140969771
49,49,2022-03-15,536.4599609375,0.031124513186391534
50,50,2022-03-16,537.5183715820312,0.001972953662155108
51,51,2022-03-17,546.8167724609375,0.017298759206199943
52,52,2022-03-18,555.2843017578125,0.015485130894517196
53,53,2022-03-21,549.5272827148438,-0.010367696375972235
